customer_id,first_name,address_id,district,city_id,amount,category_id,film_id,title,rating
100,Robin,104,Lipetsk,238,2.99,6,3,Adaptation Holes,NC-17
100,Robin,104,Lipetsk,238,6.99,14,637,Open African,PG
100,Robin,104,Lipetsk,238,5.99,5,857,Strictly Scarface,PG-13
100,Robin,104,Lipetsk,238,4.99,2,583,Mission Zoolander,PG-13
100,Robin,104,Lipetsk,238,0.99,4,91,Bound Cheaper,PG
101,Peggy,105,Asir,2,4.99,12,378,Greatest North,NC-17
101,Peggy,105,Asir,2,2.99,15,187,Cranes Reservoir,NC-17
101,Peggy,105,Asir,2,3.99,11,275,Egypt Tenenbaums,PG
101,Peggy,105,Asir,2,0.99,15,619,Neighbors Charade,R
101,Peggy,105,Asir,2,6.99,5,308,Ferris Mother,PG
101,Peggy,105,Asir,2,0.99,2,118,Canyon Stock,R
101,Peggy,105,Asir,2,4.99,10,591,Monsoon Cause,PG
101,Peggy,105,Asir,2,2.99,14,319,Fish Opus,R
101,Peggy,105,Asir,2,4.99,14,55,Barbarella Streetcar,G
101,Peggy,105,Asir,2,1.99,12,54,Banger Pinocchio,R
101,Peggy,105,Asir,2,2.99,2,816,Snowman Rollercoaster,G
101,Peggy,105,Asir,2,2.99,11,702,Pulp Beverly,G
101,Peggy,105,Asir,2,5.99,15,902,Trading Pinocchio,PG
101,Peggy,105,Asir,2,2.99,14,49,Badman Dawn,R
101,Peggy,105,Asir,2,2.99,14,397,Hanky October,NC-17
101,Peggy,105,Asir,2,5.99,16,299,Factory Dragon,PG-13
101,Peggy,105,Asir,2,5.99,3,883,Tequila Past,PG
101,Peggy,105,Asir,2,8.99,14,350,Garden Island,G
101,Peggy,105,Asir,2,0.99,11,122,Carrie Bunch,PG
101,Peggy,105,Asir,2,1.99,1,194,Crow Grease,PG
101,Peggy,105,Asir,2,6.99,10,861,Suit Walls,R
101,Peggy,105,Asir,2,0.99,2,849,Storm Happiness,NC-17
101,Peggy,105,Asir,2,0.99,2,160,Club Graffiti,PG-13
102,Crystal,106,Ha Darom,34,6.99,8,753,Rush Goodfellas,PG
102,Crystal,106,Ha Darom,34,3.99,5,99,Bringing Hysterical,PG
102,Crystal,106,Ha Darom,34,6.99,15,42,Artist Coldblooded,NC-17
102,Crystal,106,Ha Darom,34,4.99,14,711,Raging Airplane,R
102,Crystal,106,Ha Darom,34,2.99,4,116,Candidate Perdition,R
102,Crystal,106,Ha Darom,34,0.99,3,110,Cabin Flash,NC-17
102,Crystal,106,Ha Darom,34,2.99,15,517,Lesson Cleopatra,NC-17
102,Crystal,106,Ha Darom,34,3.99,14,863,Sun Confessions,R
102,Crystal,106,Ha Darom,34,5.99,14,44,Attacks Hate,PG-13
102,Crystal,106,Ha Darom,34,0.99,6,925,United Pilot,R
102,Crystal,106,Ha Darom,34,1.99,6,945,Virginian Pluto,R
102,Crystal,106,Ha Darom,34,4.99,10,316,Fire Wolves,R
102,Crystal,106,Ha Darom,34,4.99,5,182,Control Anthem,G
102,Crystal,106,Ha Darom,34,4.99,1,271,Easy Gladiator,G
102,Crystal,106,Ha Darom,34,9.99,14,390,Guys Falcon,R
102,Crystal,106,Ha Darom,34,1.99,8,345,Gables Metropolis,PG
102,Crystal,106,Ha Darom,34,3.99,2,402,Harper Dying,G
102,Crystal,106,Ha Darom,34,5.99,9,337,Frida Slipper,R
102,Crystal,106,Ha Darom,34,4.99,16,518,Liaisons Sweet,PG
102,Crystal,106,Ha Darom,34,5.99,1,253,Drifter Commandments,PG-13
102,Crystal,106,Ha Darom,34,2.99,1,748,Rugrats Shakespeare,PG-13
102,Crystal,106,Ha Darom,34,5.99,15,323,Flight Lies,R
102,Crystal,106,Ha Darom,34,1.99,6,629,Notorious Reunion,NC-17
102,Crystal,106,Ha Darom,34,0.99,8,377,Grease Youth,G
102,Crystal,106,Ha Darom,34,1.99,8,534,Louisiana Harry,PG-13
102,Crystal,106,Ha Darom,34,4.99,1,205,Dances None,NC-17
102,Crystal,106,Ha Darom,34,8.99,11,277,Elephant Trojan,PG-13
102,Crystal,106,Ha Darom,34,6.99,4,891,Timberland Sky,G
102,Crystal,106,Ha Darom,34,0.99,5,317,Fireball Philadelphia,PG
102,Crystal,106,Ha Darom,34,2.99,14,55,Barbarella Streetcar,G
103,Gladys,107,Kwara & Kogi,220,1.99,1,748,Rugrats Shakespeare,PG-13
103,Gladys,107,Kwara & Kogi,220,0.99,6,812,Smoking Barbarella,PG-13
103,Gladys,107,Kwara & Kogi,220,2.99,2,349,Gangs Pride,PG-13
103,Gladys,107,Kwara & Kogi,220,6.99,9,47,Baby Hall,NC-17
103,Gladys,107,Kwara & Kogi,220,5.99,5,308,Ferris Mother,PG
103,Gladys,107,Kwara & Kogi,220,4.99,2,326,Flying Hook,NC-17
103,Gladys,107,Kwara & Kogi,220,4.99,12,398,Hanover Galaxy,NC-17
103,Gladys,107,Kwara & Kogi,220,0.99,8,736,Robbery Bright,R
103,Gladys,107,Kwara & Kogi,220,0.99,3,280,Empire Malkovich,G
103,Gladys,107,Kwara & Kogi,220,4.99,13,226,Destiny Saturday,G
103,Gladys,107,Kwara & Kogi,220,4.99,14,390,Guys Falcon,R
103,Gladys,107,Kwara & Kogi,220,4.99,15,532,Loser Hustler,PG
103,Gladys,107,Kwara & Kogi,220,0.99,9,290,Everyone Craft,PG
103,Gladys,107,Kwara & Kogi,220,6.99,6,336,French Holiday,PG
103,Gladys,107,Kwara & Kogi,220,2.99,2,154,Clash Freddy,G
103,Gladys,107,Kwara & Kogi,220,6.99,15,668,Peak Forever,PG
103,Gladys,107,Kwara & Kogi,220,4.99,3,370,Gorgeous Bingo,R
103,Gladys,107,Kwara & Kogi,220,6.99,8,528,Lolita World,NC-17
103,Gladys,107,Kwara & Kogi,220,7.99,5,858,Submarine Bed,R
103,Gladys,107,Kwara & Kogi,220,0.99,2,696,Pride Alamo,NC-17
103,Gladys,107,Kwara & Kogi,220,2.99,16,645,Others Soup,PG
103,Gladys,107,Kwara & Kogi,220,4.99,15,263,Durham Panky,R
103,Gladys,107,Kwara & Kogi,220,8.99,1,375,Grail Frankenstein,NC-17
103,Gladys,107,Kwara & Kogi,220,5.99,1,991,Worst Banger,PG
103,Gladys,107,Kwara & Kogi,220,3.99,11,799,Simon North,NC-17
103,Gladys,107,Kwara & Kogi,220,5.99,11,995,Yentl Idaho,R
103,Gladys,107,Kwara & Kogi,220,0.99,10,646,Outbreak Divine,NC-17
103,Gladys,107,Kwara & Kogi,220,8.99,7,439,Hunchback Impossible,PG-13
103,Gladys,107,Kwara & Kogi,220,0.99,16,848,Stone Fire,G
104,Rita,108,Provence-Alpes-Cte,543,0.99,1,748,Rugrats Shakespeare,PG-13
104,Rita,108,Provence-Alpes-Cte,543,1.99,9,467,Intrigue Worst,G
104,Rita,108,Provence-Alpes-Cte,543,4.99,3,354,Ghost Groundhog,G
104,Rita,108,Provence-Alpes-Cte,543,3.99,9,311,Fiction Christmas,PG
104,Rita,108,Provence-Alpes-Cte,543,3.99,4,891,Timberland Sky,G
104,Rita,108,Provence-Alpes-Cte,543,0.99,1,292,Excitement Eve,G
104,Rita,108,Provence-Alpes-Cte,543,2.99,15,773,Seabiscuit Punk,NC-17
104,Rita,108,Provence-Alpes-Cte,543,0.99,3,280,Empire Malkovich,G
104,Rita,108,Provence-Alpes-Cte,543,0.99,10,281,Encino Elf,G
104,Rita,108,Provence-Alpes-Cte,543,3.99,16,914,Trouble Date,PG
104,Rita,108,Provence-Alpes-Cte,543,2.99,7,514,Lebowski Soldiers,PG-13
104,Rita,108,Provence-Alpes-Cte,543,5.99,13,720,Redemption Comforts,NC-17
104,Rita,108,Provence-Alpes-Cte,543,4.99,16,307,Fellowship Autumn,NC-17
104,Rita,108,Provence-Alpes-Cte,543,6.99,2,953,Wait Cider,PG-13
104,Rita,108,Provence-Alpes-Cte,543,4.99,12,767,Scalawag Duck,NC-17
104,Rita,108,Provence-Alpes-Cte,543,7.99,2,300,Falcon Volume,PG-13
104,Rita,108,Provence-Alpes-Cte,543,2.99,7,709,Racer Egg,NC-17
104,Rita,108,Provence-Alpes-Cte,543,1.99,8,377,Grease Youth,G
104,Rita,108,Provence-Alpes-Cte,543,2.99,5,410,Heaven Freedom,PG
104,Rita,108,Provence-Alpes-Cte,543,1.99,15,606,Mummy Creatures,NC-17
104,Rita,108,Provence-Alpes-Cte,543,3.99,13,751,Runaway Tenenbaums,NC-17
104,Rita,108,Provence-Alpes-Cte,543,3.99,9,545,Madness Attacks,PG-13
105,Dawn,109,Funafuti,173,2.99,2,541,Luke Mummy,NC-17
105,Dawn,109,Funafuti,173,2.99,14,374,Graffiti Love,PG
105,Dawn,109,Funafuti,173,4.99,13,580,Mine Titans,PG-13
105,Dawn,109,Funafuti,173,2.99,5,672,Perfect Groove,PG-13
105,Dawn,109,Funafuti,173,9.99,12,20,Amelie Hellfighters,R
105,Dawn,109,Funafuti,173,5.99,15,517,Lesson Cleopatra,NC-17
105,Dawn,109,Funafuti,173,4.99,3,883,Tequila Past,PG
105,Dawn,109,Funafuti,173,0.99,10,560,Mars Roman,NC-17
105,Dawn,109,Funafuti,173,2.99,16,181,Contact Anonymous,PG-13
105,Dawn,109,Funafuti,173,6.99,2,193,Crossroads Casualties,G
105,Dawn,109,Funafuti,173,2.99,15,42,Artist Coldblooded,NC-17
105,Dawn,109,Funafuti,173,0.99,10,762,Sassy Packer,G
105,Dawn,109,Funafuti,173,4.99,16,88,Born Spinal,PG
105,Dawn,109,Funafuti,173,4.99,14,625,None Spiking,NC-17
105,Dawn,109,Funafuti,173,2.99,1,111,Caddyshack Jedi,NC-17
105,Dawn,109,Funafuti,173,3.99,15,733,River Outlaw,PG-13
105,Dawn,109,Funafuti,173,3.99,3,864,Sundance Invasion,NC-17
105,Dawn,109,Funafuti,173,3.99,1,927,Uprising Uptown,NC-17
105,Dawn,109,Funafuti,173,3.99,3,993,Wrong Behavior,PG-13
105,Dawn,109,Funafuti,173,4.99,14,637,Open African,PG
105,Dawn,109,Funafuti,173,4.99,12,540,Lucky Flying,PG-13
105,Dawn,109,Funafuti,173,4.99,12,86,Boogie Amelie,R
106,Connie,110,Ivanovo,225,4.99,8,715,Range Moonwalker,PG
106,Connie,110,Ivanovo,225,4.99,5,938,Velvet Terminator,R
106,Connie,110,Ivanovo,225,2.99,12,378,Greatest North,NC-17
106,Connie,110,Ivanovo,225,8.99,14,711,Raging Airplane,R
106,Connie,110,Ivanovo,225,0.99,10,840,Stampede Disturbing,R
106,Connie,110,Ivanovo,225,7.99,3,485,Jersey Sassy,PG
106,Connie,110,Ivanovo,225,2.99,3,370,Gorgeous Bingo,R
106,Connie,110,Ivanovo,225,2.99,8,345,Gables Metropolis,PG
106,Connie,110,Ivanovo,225,0.99,11,737,Rock Instinct,G
106,Connie,110,Ivanovo,225,6.99,15,745,Roses Treasure,PG-13
106,Connie,110,Ivanovo,225,2.99,4,432,Hope Tootsie,NC-17
106,Connie,110,Ivanovo,225,4.99,1,212,Darn Forrester,G
106,Connie,110,Ivanovo,225,8.99,13,320,Flamingos Connecticut,PG-13
106,Connie,110,Ivanovo,225,7.99,4,536,Lovely Jingle,PG
106,Connie,110,Ivanovo,225,2.99,11,990,World Leathernecks,PG-13
106,Connie,110,Ivanovo,225,4.99,16,451,Igby Maker,NC-17
106,Connie,110,Ivanovo,225,4.99,11,804,Sleeping Suspects,PG-13
106,Connie,110,Ivanovo,225,3.99,11,593,Monterey Labyrinth,G
106,Connie,110,Ivanovo,225,0.99,1,748,Rugrats Shakespeare,PG-13
106,Connie,110,Ivanovo,225,3.99,10,387,Gun Bonnie,G
106,Connie,110,Ivanovo,225,3.99,16,125,Cassidy Wyoming,NC-17
107,Florence,111,Buenos Aires,334,1.99,8,458,Indian Love,NC-17
107,Florence,111,Buenos Aires,334,4.99,14,390,Guys Falcon,R
107,Florence,111,Buenos Aires,334,7.99,5,765,Saturn Name,R
107,Florence,111,Buenos Aires,334,0.99,15,733,River Outlaw,PG-13
107,Florence,111,Buenos Aires,334,4.99,6,960,Wars Pluto,G
107,Florence,111,Buenos Aires,334,3.99,14,967,Weekend Personal,R
107,Florence,111,Buenos Aires,334,6.99,9,100,Brooklyn Desert,R
107,Florence,111,Buenos Aires,334,2.99,8,829,Spinal Rocky,PG-13
107,Florence,111,Buenos Aires,334,2.99,10,447,Ice Crossing,R
107,Florence,111,Buenos Aires,334,2.99,6,576,Mighty Luck,PG
107,Florence,111,Buenos Aires,334,6.99,10,563,Massacre Usual,R
107,Florence,111,Buenos Aires,334,4.99,15,668,Peak Forever,PG
107,Florence,111,Buenos Aires,334,3.99,13,759,Salute Apollo,R
107,Florence,111,Buenos Aires,334,3.99,7,790,Shootist Superfly,PG-13
107,Florence,111,Buenos Aires,334,4.99,12,767,Scalawag Duck,NC-17
107,Florence,111,Buenos Aires,334,6.99,14,151,Cincinatti Whisperer,NC-17
107,Florence,111,Buenos Aires,334,4.99,10,934,Vanilla Day,NC-17
107,Florence,111,Buenos Aires,334,4.99,9,674,Pet Haunting,PG
107,Florence,111,Buenos Aires,334,0.99,5,555,Mallrats United,PG
107,Florence,111,Buenos Aires,334,0.0,7,79,Blade Polish,PG-13
107,Florence,111,Buenos Aires,334,1.98,2,160,Club Graffiti,PG-13
107,Florence,111,Buenos Aires,334,6.99,7,683,Pity Bound,NC-17
107,Florence,111,Buenos Aires,334,4.99,12,220,Deer Virginian,NC-17
107,Florence,111,Buenos Aires,334,2.99,15,503,Kramer Chocolate,R
107,Florence,111,Buenos Aires,334,3.99,14,73,Bingo Talented,PG-13
107,Florence,111,Buenos Aires,334,2.99,15,729,Rider Caddyshack,PG
107,Florence,111,Buenos Aires,334,0.99,16,434,Horror Reign,R
107,Florence,111,Buenos Aires,334,5.99,8,345,Gables Metropolis,PG
108,Tracy,112,Mxico,213,4.99,11,13,Ali Forever,PG
108,Tracy,112,Mxico,213,2.99,14,49,Badman Dawn,R
108,Tracy,112,Mxico,213,8.99,5,1000,Zorro Ark,NC-17
108,Tracy,112,Mxico,213,2.99,14,55,Barbarella Streetcar,G
108,Tracy,112,Mxico,213,4.99,7,818,Something Duck,NC-17
108,Tracy,112,Mxico,213,2.99,16,288,Escape Metropolis,R
108,Tracy,112,Mxico,213,4.99,7,61,Beauty Grease,G
108,Tracy,112,Mxico,213,8.99,2,805,Sleepless Monsoon,G
108,Tracy,112,Mxico,213,3.99,3,468,Invasion Cyclone,PG
108,Tracy,112,Mxico,213,2.99,5,638,Operation Operation,G
108,Tracy,112,Mxico,213,4.99,12,17,Alone Trip,R
108,Tracy,112,Mxico,213,4.99,9,640,Opus Ice,R
108,Tracy,112,Mxico,213,4.99,14,422,Hollow Jeopardy,NC-17
108,Tracy,112,Mxico,213,5.99,13,760,Samurai Lion,G
108,Tracy,112,Mxico,213,2.99,12,378,Greatest North,NC-17
108,Tracy,112,Mxico,213,6.99,13,580,Mine Titans,PG-13
108,Tracy,112,Mxico,213,2.99,8,679,Pilot Hoosiers,PG
108,Tracy,112,Mxico,213,0.99,13,155,Cleopatra Devil,PG-13
108,Tracy,112,Mxico,213,0.99,2,489,Juggler Hardly,PG-13
108,Tracy,112,Mxico,213,4.99,9,6,Agent Truman,PG
108,Tracy,112,Mxico,213,5.99,3,409,Heartbreakers Bright,G
108,Tracy,112,Mxico,213,6.99,5,1000,Zorro Ark,NC-17
108,Tracy,112,Mxico,213,0.99,1,697,Primary Glass,G
108,Tracy,112,Mxico,213,4.99,14,625,None Spiking,NC-17
108,Tracy,112,Mxico,213,1.99,5,178,Connection Microcosmos,G
108,Tracy,112,Mxico,213,2.99,2,582,Miracle Virtual,PG-13
108,Tracy,112,Mxico,213,6.99,6,734,Road Roxanne,R
108,Tracy,112,Mxico,213,5.99,1,115,Campus Remember,R
109,Edna,113,North West,273,4.99,13,93,Brannigan Sunrise,PG
109,Edna,113,North West,273,2.99,3,110,Cabin Flash,NC-17
109,Edna,113,North West,273,6.99,9,500,Kiss Glory,PG-13
109,Edna,113,North West,273,0.99,12,797,Silence Kane,R
109,Edna,113,North West,273,3.99,14,863,Sun Confessions,R
109,Edna,113,North West,273,0.99,4,266,Dynamite Tarzan,PG-13
109,Edna,113,North West,273,2.99,8,43,Atlantis Cause,G
109,Edna,113,North West,273,2.99,4,445,Hyde Doctor,G
109,Edna,113,North West,273,7.99,6,973,Wife Turn,NC-17
109,Edna,113,North West,273,3.99,5,410,Heaven Freedom,PG
109,Edna,113,North West,273,6.99,1,793,Shrunk Divine,R
109,Edna,113,North West,273,3.99,14,714,Random Go,NC-17
109,Edna,113,North West,273,0.99,16,981,Wolves Desire,NC-17
109,Edna,113,North West,273,2.99,16,872,Sweet Brotherhood,R
109,Edna,113,North West,273,5.99,14,296,Express Lonely,R
109,Edna,113,North West,273,5.99,16,434,Horror Reign,R
109,Edna,113,North West,273,6.99,4,432,Hope Tootsie,NC-17
109,Edna,113,North West,273,3.99,15,782,Shakespeare Saddle,PG-13
109,Edna,113,North West,273,2.99,4,471,Island Exorcist,NC-17
110,Tiffany,114,Hubei,159,7.99,7,662,Paths Control,PG
110,Tiffany,114,Hubei,159,3.99,16,169,Comforts Rush,NC-17
110,Tiffany,114,Hubei,159,4.99,6,101,Brotherhood Blanket,R
110,Tiffany,114,Hubei,159,2.99,10,483,Jericho Mulan,NC-17
110,Tiffany,114,Hubei,159,4.99,6,973,Wife Turn,NC-17
110,Tiffany,114,Hubei,159,4.99,10,596,Moonshine Cabin,PG-13
110,Tiffany,114,Hubei,159,0.99,2,651,Packer Madigan,PG-13
110,Tiffany,114,Hubei,159,0.99,9,416,Highball Potter,R
110,Tiffany,114,Hubei,159,2.99,8,700,Prix Undefeated,R
110,Tiffany,114,Hubei,159,2.99,4,91,Bound Cheaper,PG
110,Tiffany,114,Hubei,159,2.99,9,185,Cowboy Doom,PG
110,Tiffany,114,Hubei,159,8.99,12,936,Vanishing Rocky,NC-17
111,Carmen,115,Distrito Federal,102,2.99,4,432,Hope Tootsie,NC-17
111,Carmen,115,Distrito Federal,102,5.99,9,769,School Jacket,PG-13
111,Carmen,115,Distrito Federal,102,2.99,2,916,Turn Star,G
111,Carmen,115,Distrito Federal,102,3.99,13,937,Varsity Trip,NC-17
111,Carmen,115,Distrito Federal,102,2.99,8,43,Atlantis Cause,G
111,Carmen,115,Distrito Federal,102,4.99,6,58,Beach Heartbreakers,G
111,Carmen,115,Distrito Federal,102,4.99,1,707,Quest Mussolini,R
111,Carmen,115,Distrito Federal,102,4.99,1,329,Forrest Sons,R
111,Carmen,115,Distrito Federal,102,2.99,11,4,Affair Prejudice,G
111,Carmen,115,Distrito Federal,102,2.99,13,806,Sleepy Japanese,PG
111,Carmen,115,Distrito Federal,102,2.99,16,288,Escape Metropolis,R
111,Carmen,115,Distrito Federal,102,4.99,2,489,Juggler Hardly,PG-13
111,Carmen,115,Distrito Federal,102,1.99,8,810,Slums Duck,PG
111,Carmen,115,Distrito Federal,102,6.99,16,167,Coma Head,NC-17
111,Carmen,115,Distrito Federal,102,2.99,3,959,Warlock Werewolf,G
111,Carmen,115,Distrito Federal,102,0.99,1,511,Lawrence Love,NC-17
111,Carmen,115,Distrito Federal,102,0.99,1,292,Excitement Eve,G
111,Carmen,115,Distrito Federal,102,2.99,10,281,Encino Elf,G
111,Carmen,115,Distrito Federal,102,0.99,1,982,Women Dorado,R
111,Carmen,115,Distrito Federal,102,4.99,1,911,Trip Newton,PG-13
111,Carmen,115,Distrito Federal,102,9.99,11,854,Strangers Graffiti,R
111,Carmen,115,Distrito Federal,102,3.99,16,787,Shining Roses,G
111,Carmen,115,Distrito Federal,102,1.99,2,23,Anaconda Confessions,R
111,Carmen,115,Distrito Federal,102,0.99,9,531,Lose Inch,R
111,Carmen,115,Distrito Federal,102,6.99,11,4,Affair Prejudice,G
112,Rosa,116,California,292,2.99,4,471,Island Exorcist,NC-17
112,Rosa,116,California,292,4.99,4,346,Galaxy Sweethearts,R
112,Rosa,116,California,292,4.99,8,780,Sensibility Rear,PG
112,Rosa,116,California,292,4.99,16,342,Fugitive Maguire,R
112,Rosa,116,California,292,6.99,15,777,Secretary Rouge,PG
112,Rosa,116,California,292,4.99,14,151,Cincinatti Whisperer,NC-17
112,Rosa,116,California,292,5.99,4,37,Arizona Bang,PG
112,Rosa,116,California,292,3.99,16,848,Stone Fire,G
112,Rosa,116,California,292,2.99,4,815,Snatchers Montezuma,PG-13
112,Rosa,116,California,292,4.99,7,944,Virgin Daisy,PG-13
112,Rosa,116,California,292,4.99,5,324,Flintstones Happiness,PG-13
112,Rosa,116,California,292,2.99,9,16,Alley Evolution,NC-17
112,Rosa,116,California,292,4.99,10,227,Details Packer,R
112,Rosa,116,California,292,2.99,2,901,Tracy Cider,G
112,Rosa,116,California,292,2.99,2,193,Crossroads Casualties,G
112,Rosa,116,California,292,8.99,7,61,Beauty Grease,G
112,Rosa,116,California,292,0.99,15,813,Smoochy Control,R
112,Rosa,116,California,292,5.99,6,295,Expendable Stallion,PG
112,Rosa,116,California,292,0.99,10,189,Creatures Shakespeare,NC-17
112,Rosa,116,California,292,5.99,8,175,Confused Candles,PG-13
112,Rosa,116,California,292,2.99,7,709,Racer Egg,NC-17
112,Rosa,116,California,292,7.99,2,820,Sons Interview,NC-17
112,Rosa,116,California,292,4.99,13,632,Nuts Ties,NC-17
112,Rosa,116,California,292,3.99,7,225,Destination Jerk,PG-13
112,Rosa,116,California,292,8.99,13,320,Flamingos Connecticut,PG-13
112,Rosa,116,California,292,2.99,11,876,Tarzan Videotape,PG-13
112,Rosa,116,California,292,4.99,5,814,Snatch Slipper,PG
112,Rosa,116,California,292,2.99,13,935,Vanished Garden,R
113,Cindy,117,Sucre,132,2.99,7,958,Wardrobe Phantom,G
113,Cindy,117,Sucre,132,2.99,16,609,Muscle Bright,G
113,Cindy,117,Sucre,132,0.99,6,622,Newsies Story,G
113,Cindy,117,Sucre,132,8.99,6,734,Road Roxanne,R
113,Cindy,117,Sucre,132,6.99,1,707,Quest Mussolini,R
113,Cindy,117,Sucre,132,1.99,2,489,Juggler Hardly,PG-13
113,Cindy,117,Sucre,132,2.99,11,665,Patton Interview,PG
113,Cindy,117,Sucre,132,3.99,11,275,Egypt Tenenbaums,PG
113,Cindy,117,Sucre,132,5.99,15,898,Tourist Pelican,PG-13
113,Cindy,117,Sucre,132,2.99,9,15,Alien Center,NC-17
113,Cindy,117,Sucre,132,2.99,8,557,Manchurian Curtain,PG
113,Cindy,117,Sucre,132,2.99,12,877,Taxi Kick,PG-13
113,Cindy,117,Sucre,132,4.99,13,760,Samurai Lion,G
113,Cindy,117,Sucre,132,5.99,14,73,Bingo Talented,PG-13
113,Cindy,117,Sucre,132,0.99,7,728,Reunion Witches,R
113,Cindy,117,Sucre,132,0.99,14,602,Mourning Purple,PG
113,Cindy,117,Sucre,132,5.99,8,695,President Bang,PG
113,Cindy,117,Sucre,132,2.99,6,142,Chicken Hellfighters,PG
113,Cindy,117,Sucre,132,6.99,4,548,Magnificent Chitty,R
113,Cindy,117,Sucre,132,4.99,7,683,Pity Bound,NC-17
113,Cindy,117,Sucre,132,2.99,9,311,Fiction Christmas,PG
113,Cindy,117,Sucre,132,5.99,10,591,Monsoon Cause,PG
113,Cindy,117,Sucre,132,5.99,5,938,Velvet Terminator,R
113,Cindy,117,Sucre,132,7.99,3,370,Gorgeous Bingo,R
113,Cindy,117,Sucre,132,1.99,8,810,Slums Duck,PG
113,Cindy,117,Sucre,132,0.99,16,894,Tomatoes Hellfighters,PG
113,Cindy,117,Sucre,132,4.99,7,979,Witches Panic,NC-17
114,Grace,118,Nordrhein-Westfalen,148,2.99,7,230,Diary Panic,G
114,Grace,118,Nordrhein-Westfalen,148,5.99,1,287,Entrapment Satisfaction,R
114,Grace,118,Nordrhein-Westfalen,148,2.99,4,445,Hyde Doctor,G
114,Grace,118,Nordrhein-Westfalen,148,7.99,4,190,Creepers Kane,NC-17
114,Grace,118,Nordrhein-Westfalen,148,2.99,1,162,Clueless Bucket,R
114,Grace,118,Nordrhein-Westfalen,148,4.99,1,915,Truman Crazy,G
114,Grace,118,Nordrhein-Westfalen,148,10.99,13,551,Maiden Home,PG
114,Grace,118,Nordrhein-Westfalen,148,4.99,16,167,Coma Head,NC-17
114,Grace,118,Nordrhein-Westfalen,148,5.99,9,565,Matrix Snowman,PG-13
114,Grace,118,Nordrhein-Westfalen,148,2.99,2,193,Crossroads Casualties,G
114,Grace,118,Nordrhein-Westfalen,148,2.99,3,735,Robbers Joon,PG-13
114,Grace,118,Nordrhein-Westfalen,148,4.99,13,320,Flamingos Connecticut,PG-13
114,Grace,118,Nordrhein-Westfalen,148,2.99,8,43,Atlantis Cause,G
114,Grace,118,Nordrhein-Westfalen,148,2.99,9,380,Greek Everyone,PG
114,Grace,118,Nordrhein-Westfalen,148,4.99,10,227,Details Packer,R
114,Grace,118,Nordrhein-Westfalen,148,0.99,9,11,Alamo Videotape,G
114,Grace,118,Nordrhein-Westfalen,148,0.99,3,852,Strangelove Desire,NC-17
114,Grace,118,Nordrhein-Westfalen,148,2.99,15,42,Artist Coldblooded,NC-17
114,Grace,118,Nordrhein-Westfalen,148,4.99,15,420,Holes Brannigan,PG
114,Grace,118,Nordrhein-Westfalen,148,4.99,12,161,Clue Grail,NC-17
114,Grace,118,Nordrhein-Westfalen,148,0.99,6,407,Hawk Chill,PG-13
114,Grace,118,Nordrhein-Westfalen,148,6.99,5,932,Valley Packer,G
114,Grace,118,Nordrhein-Westfalen,148,6.99,7,803,Slacker Liaisons,R
114,Grace,118,Nordrhein-Westfalen,148,5.99,9,104,Bugsy Song,G
114,Grace,118,Nordrhein-Westfalen,148,4.99,4,60,Beast Hunchback,R
114,Grace,118,Nordrhein-Westfalen,148,0.99,8,63,Bedazzled Married,PG
114,Grace,118,Nordrhein-Westfalen,148,2.99,11,665,Patton Interview,PG
114,Grace,118,Nordrhein-Westfalen,148,3.99,1,707,Quest Mussolini,R
114,Grace,118,Nordrhein-Westfalen,148,0.99,9,452,Illusion Amelie,R
114,Grace,118,Nordrhein-Westfalen,148,4.99,13,251,Dragonfly Strangers,NC-17
115,Wendy,119,Mxico,365,2.99,2,820,Sons Interview,NC-17
115,Wendy,119,Mxico,365,0.99,3,157,Clockwork Paradise,PG-13
115,Wendy,119,Mxico,365,6.99,12,673,Personal Ladybugs,PG-13
115,Wendy,119,Mxico,365,0.99,4,249,Dracula Crystal,G
115,Wendy,119,Mxico,365,0.99,8,832,Splash Gump,PG
115,Wendy,119,Mxico,365,2.99,1,574,Midnight Westward,G
115,Wendy,119,Mxico,365,0.99,3,191,Crooked Frogmen,PG-13
115,Wendy,119,Mxico,365,2.99,9,689,Pollock Deliverance,PG
115,Wendy,119,Mxico,365,4.99,2,644,Oscar Gold,PG
115,Wendy,119,Mxico,365,3.99,9,414,Hellfighters Sierra,PG
115,Wendy,119,Mxico,365,4.99,12,398,Hanover Galaxy,NC-17
115,Wendy,119,Mxico,365,4.99,15,902,Trading Pinocchio,PG
115,Wendy,119,Mxico,365,0.99,6,650,Pacific Amistad,G
115,Wendy,119,Mxico,365,6.99,9,486,Jet Neighbors,R
115,Wendy,119,Mxico,365,2.99,14,714,Random Go,NC-17
115,Wendy,119,Mxico,365,0.99,6,945,Virginian Pluto,R
115,Wendy,119,Mxico,365,4.99,4,512,League Hellfighters,PG-13
115,Wendy,119,Mxico,365,1.99,3,833,Splendor Patton,R
115,Wendy,119,Mxico,365,6.99,7,61,Beauty Grease,G
115,Wendy,119,Mxico,365,5.99,15,135,Chance Resurrection,R
115,Wendy,119,Mxico,365,0.99,16,233,Disciple Mother,PG
115,Wendy,119,Mxico,365,2.99,4,970,Westward Seabiscuit,NC-17
